,time,name,x,y,speed
1921783,25201,1311541,12693.660145,13864.565163999998,12.5
1921813,25201,1313587,14219.4612789,13303.6482984,12.5
1921832,25201,1314619,12987.058634899999,13077.014841600001,12.5
1921834,25201,1314685,13096.421627200001,13970.521965,12.5
1921837,25201,1314997,12988.5151799,13108.6770207,12.5
1921862,25201,1315751,12756.18664,13624.392197600002,12.5
1921871,25201,1316190,14334.920558599999,13134.781401200002,12.5
1921885,25201,1316914,13008.024481999999,13083.2502979,12.5
1921924,25201,1318726,14380.995180000002,13031.1906016,12.5
1921932,25201,1319152,13174.03,13994.33,12.5
1921960,25201,1320360,14132.75,12008.87,12.5
1921963,25201,1320512,12693.578694700002,13865.563523899998,12.5
1921975,25201,1321281,13046.57,13286.57,12.5
1921981,25201,1321747,13709.82,13889.17,12.5
1921985,25201,1321880,13613.9256231,13355.554156799999,12.5
1921990,25201,1322074,12806.236920799998,13952.623267899999,12.5
1921991,25201,1322090,12976.53,13292.29,12.5
1922008,25201,1322712,12743.75,13675.27,12.5
1922030,25201,1324055,12944.945785200001,13970.2313802,12.5
1922036,25201,1324285,13482.66,13922.61,12.5
1922048,25201,1324880,13652.217028000001,12738.816804,12.5
1922084,25201,1326290,13825.191034399999,13238.531193,12.5
1922133,25201,1329468,13357.4239554,13934.4634426,12.5
1922159,25201,1331007,14204.6691766,13286.685255299999,12.5
1922189,25201,1332273,14373.3499729,13693.185326299998,12.5
1922190,25201,1332280,14389.66,13822.36,12.5
1922191,25201,1332282,12741.8132903,13682.5156301,12.5
1922192,25201,133234,13365.215684899998,12004.0489083,12.5
1922194,25201,1332443,12913.1,13297.6,12.5
1922240,25201,133537,13059.1127442,13011.3788422,12.5
1922262,25201,1336338,14069.640564399999,13253.006008,12.5
1922269,25201,1336662,12784.995667899999,13948.428586000002,12.5
1922275,25201,1337142,13819.859504700002,13876.233832799999,12.5
1922290,25201,1337749,12723.85,13749.72,12.5
1922293,25201,1337926,12694.27,13857.09,12.5
1922296,25201,1338004,14045.4907136,13892.324236899998,12.5
1922337,25201,1340235,13774.120489899999,13260.513551200002,12.5
1922364,25201,1341597,13596.39,13893.5,12.5
1922371,25201,1341865,12696.6259002,13848.538512399999,12.5
1922389,25201,1342963,13049.830205799999,13989.8473171,12.5
1922406,25201,1343675,12813.99,13417.11,12.5
1922409,25201,1343718,12739.5537956,13690.9688652,12.5
1922422,25201,1344149,13699.688809799998,12590.5435722,12.5
1922423,25201,1344214,13148.837717299999,12950.7116661,12.5
1922452,25201,134572,13672.29,13889.28,12.5
1922491,25201,1347776,13787.7754491,13243.5445626,12.5
1922501,25201,1348286,13720.555694,13257.2391511,12.5
1922503,25201,1348433,14368.345555000002,13659.5508146,12.5
