,time,name,x,y,speed
2128966,18065,1122454,14441.0310192,12901.674569399998,15.28
2128968,18065,1123999,13186.01,13193.36,15.28
2129009,18065,1166384,13964.54,13867.76,15.28
2129015,18065,1173953,13379.24,12040.33,15.28
2129057,18065,1230248,13022.4026906,13970.868147600002,15.28
2129062,18065,1234431,13404.3849028,12754.344744299999,15.28
2129084,18065,1254924,12714.65,13054.92,15.28
2129089,18065,1261703,14388.066893000001,13941.644402000002,15.28
2129091,18065,1265310,13281.7419204,13351.2883016,15.28
2129179,18065,1398186,13346.7985831,13357.595653899998,15.28
2129182,18065,1400218,13576.341494499999,12573.924468000001,15.28
2129205,18065,1440153,13713.517980399998,12580.3231775,15.28
2129214,18065,1447387,12780.0324023,13526.840127000001,15.28
2129221,18065,1454961,12748.307221500001,13092.4669201,15.28
2129278,18065,1574208,13964.4880822,13226.7785559,15.28
2129282,18065,1586757,14198.841451100001,13391.248964299999,15.28
2129376,18065,247261,12929.875707,13971.4842539,15.28
2129495,18065,30499,13158.888670999999,13339.121565899999,15.28
2129497,18065,31254,13206.44,13957.33,15.28
2129502,18065,331548,14181.479332700002,13325.031200399999,15.28
2129504,18065,335932,13617.6265926,13890.926131999999,15.28
2129537,18065,45864,14371.6971614,13682.076839899999,15.28
2129538,18065,460798,14451.9108034,13335.7408088,15.28
2129541,18065,474573,14364.832011000002,13587.605899899998,15.28
2129545,18065,487672,13167.8,13964.15,15.28
2129549,18065,497819,13167.8,13964.15,15.28
2129550,18065,506816,13290.7115463,13353.1851501,15.28
2129552,18065,516020,12929.875707,13971.4842539,15.28
2129553,18065,528664,12944.74,13987.94,15.28
2129555,18065,537514,14331.911638799998,13450.1118224,15.28
2129630,18065,593451,12546.497819600001,12799.5301078,15.28
2129757,18065,736276,12976.53,13292.29,15.28
2129760,18065,757312,14386.1360729,13697.0965426,15.28
2129796,18066,1026890,13732.07,13501.16,15.28
2129800,18066,1033700,12796.85,13458.04,15.28
2129810,18066,1045852,13728.858588699999,12520.4087033,15.28
2129821,18066,106953,13234.9936091,12886.2790388,15.28
2129826,18066,1072188,14103.8504881,13261.538751200002,15.28
2129833,18066,1080609,14123.002979199999,12108.6220146,15.28
2129835,18066,1082668,13413.12,13934.94,15.28
2129839,18066,1085033,13257.261675700001,12868.801511599999,15.28
2129854,18066,1108604,13718.4455903,13562.7916397,15.28
2129855,18066,1110350,14398.1220665,13994.190146399998,15.28
2129865,18066,1122454,14434.6049463,12915.537613299999,15.28
2129867,18066,1123999,13186.01,13193.36,15.28
2129908,18066,1166384,13977.743036000002,13871.6067315,15.28
2129914,18066,1173953,13379.24,12040.33,15.28
2129956,18066,1230248,13007.1251593,13970.5934884,15.28
2129961,18066,1234431,13391.9494305,12763.223788700001,15.28
2129983,18066,1254924,12714.65,13054.92,15.28
2129988,18066,1261703,14387.8980418,13956.923469,15.28
2129990,18066,1265310,13266.7925439,13348.126887299999,15.28
2130078,18066,1398186,13331.652103,13355.580079899999,15.28
2130081,18066,1400218,13573.879305899998,12558.844148799999,15.28
2130104,18066,1440153,13701.229673700002,12589.4048027,15.28
2130113,18066,1447387,12783.660642499999,13511.9971397,15.28
2130120,18066,1454961,12750.3,13094.69,15.28
2130177,18066,1574208,13949.662294299998,13223.0806628,15.28
2130181,18066,1586757,14213.718532700002,13394.7347699,15.28
2130275,18066,247261,12945.1031739,13970.2182954,15.28
